customer_id,category,product,transaction_count,units_sold,product_revenue
C0325,Electronics,Monitor,2,4,54750.0
C0022,Electronics,Monitor,1,4,54000.0
C0071,Electronics,Monitor,1,4,54000.0
C0082,Electronics,Tablet,1,2,54000.0
C0124,Electronics,Tablet,1,2,54000.0
C0173,Electronics,Monitor,2,4,54000.0
C0184,Electronics,Tablet,1,2,54000.0
C0221,Electronics,Monitor,2,4,54000.0
C0259,Electronics,Tablet,1,2,54000.0
C0277,Electronics,Tablet,1,2,54000.0
C0330,Electronics,Monitor,1,4,54000.0
C0342,Electronics,Tablet,1,2,54000.0
C0354,Electronics,Monitor,1,4,54000.0
C0360,Electronics,Monitor,2,4,54000.0
C0374,Electronics,Tablet,1,2,54000.0
C0382,Electronics,Monitor,1,4,54000.0
C0387,Electronics,Monitor,1,4,54000.0
C0453,Electronics,Monitor,1,4,54000.0
C0230,Electronics,Monitor,2,4,53250.0
C0383,Electronics,Monitor,2,4,53250.0
C0140,Electronics,Monitor,2,4,52500.0
C0033,Accessories,Headphones,6,22,52125.0
C0444,Electronics,Monitor,2,4,51750.0
C0047,Electronics,Tablet,1,2,51000.0
C0052,Electronics,Tablet,1,2,51000.0
C0067,Electronics,Tablet,1,2,51000.0
C0080,Electronics,Tablet,1,2,51000.0
C0110,Electronics,Monitor,1,4,51000.0
C0142,Electronics,Monitor,1,4,51000.0
C0145,Electronics,Monitor,2,4,51000.0
C0152,Electronics,Monitor,1,4,51000.0
C0159,Electronics,Monitor,2,4,51000.0
C0192,Electronics,Monitor,1,4,51000.0
C0198,Electronics,Monitor,1,4,51000.0
C0209,Electronics,Monitor,1,4,51000.0
C0242,Electronics,Tablet,1,2,51000.0
C0271,Electronics,Tablet,1,2,51000.0
C0289,Electronics,Monitor,1,4,51000.0
C0296,Electronics,Tablet,1,2,51000.0
C0327,Electronics,Tablet,1,2,51000.0
C0337,Electronics,Monitor,2,4,51000.0
C0355,Electronics,Monitor,1,4,51000.0
C0416,Electronics,Monitor,1,4,51000.0
C0420,Electronics,Tablet,2,2,51000.0
C0437,Electronics,Monitor,1,4,51000.0
C0439,Electronics,Tablet,1,2,51000.0
C0482,Electronics,Monitor,2,4,51000.0
C0487,Electronics,Monitor,1,4,51000.0
C0499,Electronics,Monitor,1,4,51000.0
C0346,Accessories,Webcam,3,15,49875.0
C0482,Accessories,Webcam,4,16,49875.0
C0187,Accessories,Webcam,5,15,49000.0
C0165,Accessories,Webcam,4,15,48475.0
C0286,Accessories,Webcam,5,14,46725.0
C0405,Accessories,Webcam,4,14,45500.0
C0245,Accessories,Headphones,6,20,45375.0
C0007,Electronics,Monitor,1,3,45000.0
C0048,Electronics,Monitor,1,3,45000.0
C0049,Electronics,Monitor,1,3,45000.0
C0117,Electronics,Monitor,1,3,45000.0
C0136,Electronics,Monitor,1,3,45000.0
C0214,Electronics,Monitor,1,3,45000.0
C0312,Electronics,Monitor,1,3,45000.0
C0369,Electronics,Monitor,2,3,45000.0
C0394,Electronics,Monitor,1,3,45000.0
C0273,Accessories,Webcam,4,13,44450.0
C0004,Electronics,Monitor,2,3,44250.0
C0169,Accessories,Headphones,5,19,44250.0
C0489,Accessories,Webcam,3,13,44100.0
C0423,Accessories,Webcam,3,14,43925.0
C0299,Electronics,Monitor,2,3,43500.0
C0469,Electronics,Monitor,2,3,43500.0
C0289,Accessories,Webcam,4,14,43225.0
C0062,Electronics,Monitor,2,3,42750.0
C0074,Electronics,Monitor,1,3,42750.0
C0165,Electronics,Monitor,1,3,42750.0
C0172,Electronics,Monitor,1,3,42750.0
C0226,Electronics,Monitor,1,3,42750.0
C0235,Electronics,Monitor,1,3,42750.0
C0300,Electronics,Monitor,1,3,42750.0
C0291,Accessories,Webcam,4,13,42700.0
C0484,Accessories,Webcam,3,14,42525.0
C0316,Accessories,Webcam,3,13,42350.0
C0224,Electronics,Monitor,2,3,42000.0
C0405,Electronics,Monitor,2,3,42000.0
C0167,Accessories,Webcam,3,13,41650.0
C0232,Accessories,Webcam,3,13,41650.0
C0037,Accessories,Webcam,4,13,41300.0
C0473,Accessories,Webcam,3,13,41300.0
C0500,Electronics,Monitor,2,3,41250.0
C0456,Accessories,Headphones,5,17,40750.0
C0151,Electronics,Monitor,1,3,40500.0
C0168,Electronics,Monitor,1,3,40500.0
C0232,Electronics,Monitor,1,3,40500.0
C0318,Electronics,Monitor,1,3,40500.0
C0451,Electronics,Monitor,1,3,40500.0
C0494,Electronics,Monitor,1,3,40500.0
C0001,Electronics,Smartphone,1,1,40000.0
C0003,Electronics,Smartphone,1,1,40000.0
C0054,Electronics,Smartphone,1,1,40000.0
C0061,Electronics,Smartphone,1,1,40000.0
C0278,Electronics,Smartphone,1,1,40000.0
C0413,Electronics,Smartphone,1,1,40000.0
C0452,Electronics,Smartphone,1,1,40000.0
C0454,Electronics,Smartphone,1,1,40000.0
C0488,Electronics,Smartphone,1,1,40000.0
C0134,Accessories,Headphones,5,16,39250.0
C0067,Accessories,Webcam,3,12,38850.0
C0150,Accessories,Webcam,3,12,38675.0
C0297,Accessories,Webcam,3,12,38675.0
C0024,Accessories,Webcam,3,12,38500.0
C0122,Electronics,Monitor,1,3,38250.0
C0126,Electronics,Monitor,1,3,38250.0
C0208,Electronics,Monitor,1,3,38250.0
C0272,Electronics,Monitor,1,3,38250.0
C0319,Electronics,Monitor,1,3,38250.0
C0324,Electronics,Monitor,1,3,38250.0
C0421,Electronics,Monitor,1,3,38250.0
C0427,Electronics,Monitor,1,3,38250.0
C0452,Electronics,Monitor,1,3,38250.0
C0015,Electronics,Smartphone,1,1,38000.0
C0073,Electronics,Smartphone,1,1,38000.0
C0078,Electronics,Smartphone,1,1,38000.0
C0167,Electronics,Smartphone,1,1,38000.0
C0188,Electronics,Smartphone,1,1,38000.0
C0222,Electronics,Smartphone,1,1,38000.0
C0308,Electronics,Smartphone,1,1,38000.0
C0329,Electronics,Smartphone,1,1,38000.0
C0332,Electronics,Smartphone,1,1,38000.0
C0341,Electronics,Smartphone,1,1,38000.0
C0375,Electronics,Smartphone,1,1,38000.0
C0423,Electronics,Smartphone,1,1,38000.0
C0465,Electronics,Smartphone,1,1,38000.0
C0483,Electronics,Smartphone,1,1,38000.0
C0142,Accessories,Webcam,5,12,37975.0
C0390,Accessories,Webcam,6,11,37625.0
C0337,Accessories,Webcam,3,12,37450.0
C0392,Accessories,Webcam,4,12,37100.0
C0109,Accessories,Webcam,3,11,36400.0
C0466,Accessories,Headphones,4,16,36375.0
C0254,Accessories,Headphones,4,16,36125.0
C0063,Electronics,Smartphone,1,1,36000.0
C0067,Electronics,Smartphone,1,1,36000.0
C0072,Electronics,Smartphone,1,1,36000.0
C0130,Electronics,Smartphone,1,1,36000.0
C0138,Electronics,Smartphone,1,1,36000.0
C0145,Electronics,Smartphone,1,1,36000.0
C0154,Electronics,Smartphone,1,1,36000.0
C0349,Electronics,Smartphone,1,1,36000.0
C0401,Electronics,Smartphone,1,1,36000.0
C0107,Accessories,Webcam,3,12,35700.0
C0033,Accessories,Webcam,5,11,35525.0
C0479,Accessories,Webcam,3,11,35175.0
C0013,Accessories,Webcam,2,10,35000.0
C0120,Accessories,Webcam,3,11,34650.0
C0159,Accessories,Webcam,4,11,34475.0
C0009,Accessories,Webcam,2,10,34125.0
C0014,Electronics,Smartphone,1,1,34000.0
C0019,Electronics,Smartphone,1,1,34000.0
C0113,Electronics,Smartphone,1,1,34000.0
C0137,Electronics,Smartphone,1,1,34000.0
C0179,Electronics,Smartphone,1,1,34000.0
C0262,Electronics,Smartphone,1,1,34000.0
C0315,Electronics,Smartphone,1,1,34000.0
C0323,Electronics,Smartphone,1,1,34000.0
C0346,Electronics,Smartphone,1,1,34000.0
C0371,Electronics,Smartphone,1,1,34000.0
C0379,Electronics,Smartphone,1,1,34000.0
C0115,Accessories,Headphones,4,15,33750.0
C0450,Accessories,Headphones,4,15,33750.0
C0118,Accessories,Webcam,4,11,33425.0
C0297,Accessories,Headphones,4,14,32875.0
C0374,Accessories,Webcam,3,10,32725.0
C0456,Accessories,Webcam,4,10,32725.0
C0023,Accessories,Headphones,5,14,32500.0
C0087,Accessories,Webcam,2,10,32375.0
C0159,Accessories,Headphones,5,15,32250.0
C0038,Accessories,Webcam,3,10,32200.0
C0198,Accessories,Headphones,3,14,32000.0
C0365,Accessories,Headphones,4,14,31875.0
C0287,Accessories,Webcam,2,10,31500.0
C0246,Accessories,Headphones,4,14,31375.0
C0321,Accessories,Webcam,3,10,31325.0
C0374,Accessories,Headphones,4,13,31250.0
C0416,Accessories,Headphones,3,13,31125.0
C0422,Accessories,Keyboard,5,17,30700.0
C0036,Accessories,Webcam,4,9,30450.0
C0134,Accessories,Keyboard,4,17,30200.0
C0184,Accessories,Webcam,3,9,30100.0
C0428,Accessories,Webcam,2,9,30100.0
C0454,Accessories,Keyboard,4,16,30100.0
C0036,Electronics,Monitor,1,2,30000.0
C0042,Electronics,Tablet,1,1,30000.0
C0099,Electronics,Tablet,1,1,30000.0
C0162,Electronics,Monitor,1,2,30000.0
C0256,Electronics,Monitor,1,2,30000.0
C0266,Electronics,Tablet,1,1,30000.0
C0311,Electronics,Monitor,1,2,30000.0
C0342,Electronics,Monitor,1,2,30000.0
C0345,Electronics,Tablet,1,1,30000.0
C0365,Electronics,Tablet,1,1,30000.0
C0385,Electronics,Monitor,1,2,30000.0
C0407,Electronics,Tablet,1,1,30000.0
C0434,Electronics,Monitor,1,2,30000.0
C0463,Electronics,Monitor,1,2,30000.0
C0497,Electronics,Monitor,1,2,30000.0
C0219,Accessories,Webcam,2,9,29925.0
C0333,Accessories,Webcam,2,9,29925.0
C0418,Accessories,Webcam,2,9,29925.0
C0335,Accessories,Webcam,2,10,29750.0
C0171,Accessories,Headphones,4,13,29500.0
C0470,Electronics,Monitor,2,2,29250.0
C0483,Electronics,Monitor,2,2,29250.0
C0356,Accessories,Headphones,3,12,29000.0
C0089,Accessories,Webcam,2,9,28875.0
C0195,Accessories,Webcam,3,9,28875.0
C0225,Accessories,Webcam,4,9,28875.0
C0454,Accessories,Webcam,3,9,28525.0
C0474,Accessories,Webcam,2,9,28525.0
C0009,Electronics,Monitor,1,2,28500.0
C0044,Electronics,Monitor,1,2,28500.0
C0051,Electronics,Tablet,1,1,28500.0
C0060,Electronics,Tablet,1,1,28500.0
C0082,Electronics,Monitor,2,2,28500.0
C0112,Electronics,Tablet,1,1,28500.0
C0123,Electronics,Monitor,2,2,28500.0
C0141,Electronics,Tablet,1,1,28500.0
C0145,Electronics,Tablet,1,1,28500.0
C0158,Electronics,Tablet,1,1,28500.0
C0200,Electronics,Tablet,1,1,28500.0
C0227,Electronics,Monitor,1,2,28500.0
C0273,Electronics,Monitor,1,2,28500.0
C0290,Electronics,Tablet,1,1,28500.0
C0294,Electronics,Monitor,1,2,28500.0
C0297,Electronics,Monitor,1,2,28500.0
C0311,Electronics,Tablet,1,1,28500.0
C0324,Electronics,Tablet,1,1,28500.0
C0366,Electronics,Monitor,1,2,28500.0
C0380,Electronics,Monitor,1,2,28500.0
C0399,Electronics,Monitor,1,2,28500.0
C0400,Electronics,Monitor,1,2,28500.0
C0412,Electronics,Tablet,1,1,28500.0
C0413,Electronics,Tablet,1,1,28500.0
C0430,Electronics,Monitor,1,2,28500.0
C0435,Electronics,Tablet,1,1,28500.0
C0460,Accessories,Headphones,4,12,28500.0
C0481,Electronics,Monitor,1,2,28500.0
C0048,Accessories,Webcam,2,9,28350.0
C0438,Accessories,Webcam,2,9,28350.0
C0196,Accessories,Webcam,2,9,28175.0
C0132,Accessories,Webcam,2,8,28000.0
C0183,Electronics,Monitor,2,2,27750.0
C0212,Accessories,Headphones,3,12,27500.0
C0375,Accessories,Webcam,2,9,27475.0
C0183,Accessories,Headphones,3,11,27250.0
C0005,Electronics,Tablet,1,1,27000.0
C0070,Electronics,Tablet,1,1,27000.0
C0077,Electronics,Monitor,1,2,27000.0
C0102,Electronics,Tablet,1,1,27000.0
C0105,Electronics,Tablet,1,1,27000.0
C0163,Electronics,Tablet,1,1,27000.0
C0172,Electronics,Tablet,1,1,27000.0
C0185,Electronics,Tablet,1,1,27000.0
C0189,Electronics,Monitor,1,2,27000.0
C0196,Electronics,Monitor,1,2,27000.0
C0220,Electronics,Monitor,1,2,27000.0
C0247,Electronics,Tablet,1,1,27000.0
C0277,Electronics,Monitor,1,2,27000.0
C0302,Electronics,Monitor,1,2,27000.0
C0312,Electronics,Tablet,1,1,27000.0
C0335,Electronics,Monitor,1,2,27000.0
C0378,Electronics,Tablet,1,1,27000.0
C0399,Electronics,Tablet,1,1,27000.0
C0405,Electronics,Tablet,1,1,27000.0
C0453,Electronics,Tablet,1,1,27000.0
C0434,Accessories,Webcam,3,8,26775.0
C0321,Accessories,Keyboard,3,14,26600.0
C0385,Accessories,Webcam,2,8,26600.0
C0328,Accessories,Webcam,2,8,26425.0
C0267,Electronics,Monitor,2,2,26250.0
C0355,Accessories,Headphones,4,11,26250.0
C0416,Accessories,Webcam,4,8,26250.0
C0334,Accessories,Webcam,2,8,26075.0
C0469,Accessories,Webcam,2,8,26075.0
C0437,Accessories,Webcam,2,8,25900.0
C0443,Accessories,Headphones,3,11,25750.0
C0126,Accessories,Webcam,2,8,25725.0
C0157,Accessories,Webcam,2,8,25725.0
C0298,Accessories,Webcam,2,8,25725.0
C0009,Electronics,Tablet,1,1,25500.0
C0072,Electronics,Tablet,1,1,25500.0
C0074,Electronics,Tablet,1,1,25500.0
C0075,Accessories,Headphones,3,11,25500.0
C0091,Accessories,Keyboard,4,14,25500.0
C0188,Electronics,Tablet,1,1,25500.0
C0213,Electronics,Monitor,1,2,25500.0
C0220,Electronics,Tablet,1,1,25500.0
C0295,Electronics,Monitor,1,2,25500.0
C0299,Electronics,Tablet,1,1,25500.0
C0321,Electronics,Monitor,1,2,25500.0
C0385,Electronics,Tablet,1,1,25500.0
C0440,Electronics,Monitor,1,2,25500.0
C0447,Electronics,Tablet,1,1,25500.0
C0455,Electronics,Tablet,1,1,25500.0
C0498,Electronics,Tablet,1,1,25500.0
C0441,Accessories,Keyboard,4,13,25400.0
C0270,Accessories,Keyboard,4,13,25300.0
C0138,Accessories,Webcam,2,8,25200.0
C0071,Accessories,Webcam,3,8,24850.0
C0034,Accessories,Keyboard,4,13,24800.0
C0467,Accessories,Keyboard,4,13,24800.0
C0103,Accessories,Headphones,4,10,24750.0
C0056,Accessories,Keyboard,4,13,24700.0
C0359,Accessories,Webcam,2,8,24675.0
C0239,Accessories,Webcam,3,8,24500.0
C0428,Accessories,Headphones,2,10,24375.0
C0348,Accessories,Webcam,2,8,24325.0
C0145,Accessories,Headphones,3,10,24000.0
C0295,Accessories,Headphones,3,10,24000.0
C0343,Accessories,Headphones,3,10,23875.0
C0105,Accessories,Webcam,2,7,23800.0
C0290,Accessories,Webcam,2,8,23800.0
C0428,Accessories,Keyboard,4,13,23800.0
C0476,Accessories,Webcam,2,8,23800.0
C0385,Accessories,Headphones,2,10,23750.0
C0260,Accessories,Webcam,2,7,23625.0
C0126,Accessories,Keyboard,3,13,23500.0
C0366,Accessories,Headphones,3,10,23500.0
C0381,Accessories,Webcam,2,7,23450.0
C0298,Accessories,Keyboard,3,12,23300.0
C0021,Accessories,Headphones,2,10,23125.0
C0101,Accessories,Headphones,2,10,23125.0
C0447,Accessories,Headphones,3,10,23125.0
C0462,Accessories,Headphones,3,10,23125.0
C0001,Accessories,Webcam,2,7,23100.0
C0190,Accessories,Webcam,2,7,23100.0
C0229,Accessories,Webcam,2,7,22925.0
C0156,Accessories,Keyboard,3,12,22900.0
C0384,Accessories,Webcam,2,7,22575.0
C0400,Accessories,Webcam,3,7,22575.0
C0466,Accessories,Webcam,2,7,22575.0
C0341,Accessories,Headphones,2,10,22500.0
C0313,Accessories,Keyboard,4,12,22400.0
C0465,Accessories,Headphones,4,10,22375.0
C0344,Accessories,Webcam,2,7,22225.0
C0164,Accessories,Headphones,3,9,22125.0
C0051,Accessories,Webcam,2,7,22050.0
C0410,Accessories,Keyboard,4,12,21900.0
C0490,Accessories,Headphones,2,10,21875.0
C0121,Accessories,Webcam,3,7,21700.0
C0325,Accessories,Keyboard,4,12,21600.0
C0002,Accessories,Webcam,2,7,21525.0
C0259,Accessories,Webcam,3,7,21525.0
C0470,Accessories,Webcam,2,7,21525.0
C0111,Accessories,Headphones,2,9,21375.0
C0202,Accessories,Webcam,2,7,21350.0
C0188,Accessories,Keyboard,3,12,21300.0
C0352,Accessories,Keyboard,4,11,21300.0
C0102,Accessories,Headphones,2,9,21250.0
C0161,Accessories,Headphones,2,9,21250.0
C0194,Accessories,Headphones,3,9,21250.0
C0160,Accessories,Webcam,2,7,21175.0
C0341,Accessories,Webcam,2,7,21175.0
C0267,Accessories,Headphones,3,9,21125.0
C0208,Accessories,Keyboard,3,12,21100.0
C0163,Accessories,Headphones,2,9,21000.0
C0022,Accessories,Headphones,3,9,20875.0
C0176,Accessories,Webcam,2,7,20825.0
C0054,Accessories,Headphones,2,9,20750.0
C0457,Accessories,Headphones,2,9,20750.0
C0310,Accessories,Webcam,2,6,20650.0
C0495,Accessories,Webcam,2,6,20650.0
C0274,Accessories,Headphones,2,9,20625.0
C0401,Accessories,Headphones,2,9,20625.0
C0246,Accessories,Keyboard,3,11,20600.0
C0350,Accessories,Headphones,3,9,20500.0
C0472,Accessories,Keyboard,3,11,20500.0
C0066,Accessories,Webcam,2,6,20475.0
C0268,Accessories,Webcam,2,6,20475.0
C0278,Accessories,Webcam,2,6,20475.0
C0248,Accessories,Headphones,2,9,20375.0
C0097,Accessories,Webcam,2,6,20300.0
C0447,Accessories,Webcam,2,6,20300.0
C0230,Accessories,Headphones,3,9,20250.0
C0228,Accessories,Webcam,3,6,20125.0
C0274,Accessories,Webcam,2,6,20125.0
C0293,Accessories,Keyboard,3,11,20100.0
C0138,Accessories,Keyboard,2,10,20000.0
C0285,Accessories,Keyboard,3,11,20000.0
C0122,Accessories,Webcam,2,6,19950.0
C0487,Accessories,Webcam,2,6,19950.0
C0498,Accessories,Webcam,2,6,19950.0
C0267,Accessories,Keyboard,3,11,19900.0
C0171,Accessories,Webcam,2,6,19775.0
C0459,Accessories,Webcam,2,6,19775.0
C0088,Accessories,Keyboard,3,10,19700.0
C0206,Accessories,Keyboard,4,11,19700.0
C0144,Accessories,Webcam,2,6,19600.0
C0286,Accessories,Keyboard,4,11,19600.0
C0041,Accessories,Keyboard,2,10,19500.0
C0139,Accessories,Keyboard,2,10,19500.0
C0430,Accessories,Keyboard,2,10,19500.0
C0285,Accessories,Webcam,3,6,19425.0
C0302,Accessories,Webcam,2,6,19425.0
C0411,Accessories,Webcam,3,6,19425.0
C0396,Accessories,Headphones,2,8,19375.0
C0016,Accessories,Headphones,2,8,19250.0
C0068,Accessories,Headphones,2,8,19250.0
C0220,Accessories,Headphones,3,8,19250.0
C0368,Accessories,Webcam,4,6,19250.0
C0463,Accessories,Webcam,2,6,19250.0
C0492,Accessories,Keyboard,3,10,19200.0
C0044,Accessories,Headphones,4,8,19125.0
C0094,Accessories,Keyboard,4,10,19100.0
C0452,Accessories,Webcam,3,6,19075.0
C0203,Accessories,Headphones,2,8,19000.0
C0034,Accessories,Webcam,2,6,18900.0
C0140,Accessories,Webcam,2,6,18900.0
C0442,Accessories,Headphones,2,8,18625.0
C0481,Accessories,Webcam,2,6,18550.0
C0158,Accessories,Keyboard,2,10,18500.0
C0426,Accessories,Keyboard,3,10,18500.0
C0490,Accessories,Keyboard,2,10,18500.0
C0133,Accessories,Keyboard,4,10,18400.0
C0002,Accessories,Headphones,3,8,18375.0
C0296,Accessories,Webcam,2,6,18375.0
C0222,Accessories,Keyboard,3,10,18300.0
C0184,Accessories,Headphones,2,8,18250.0
C0278,Accessories,Headphones,2,8,18000.0
C0293,Accessories,Headphones,4,8,18000.0
C0414,Accessories,Keyboard,2,10,18000.0
C0432,Accessories,Keyboard,2,10,18000.0
C0477,Accessories,Keyboard,3,10,18000.0
C0496,Accessories,Headphones,2,8,18000.0
C0201,Accessories,Headphones,3,8,17875.0
C0364,Accessories,Headphones,3,8,17875.0
C0362,Accessories,Webcam,2,6,17850.0
C0288,Accessories,Keyboard,3,10,17800.0
C0283,Accessories,Headphones,3,8,17750.0
C0060,Accessories,Keyboard,3,9,17700.0
C0063,Accessories,Headphones,2,8,17500.0
C0098,Accessories,Webcam,1,5,17500.0
C0131,Accessories,Webcam,2,5,17500.0
C0199,Accessories,Webcam,1,5,17500.0
C0251,Accessories,Webcam,1,5,17500.0
C0266,Accessories,Webcam,1,5,17500.0
C0272,Accessories,Webcam,1,5,17500.0
C0275,Accessories,Headphones,2,7,17500.0
C0280,Accessories,Webcam,1,5,17500.0
C0323,Accessories,Keyboard,2,10,17500.0
C0360,Accessories,Keyboard,2,9,17500.0
C0364,Accessories,Webcam,1,5,17500.0
C0367,Accessories,Webcam,1,5,17500.0
C0377,Accessories,Webcam,1,5,17500.0
C0404,Accessories,Webcam,1,5,17500.0
C0422,Accessories,Webcam,1,5,17500.0
C0282,Accessories,Headphones,2,8,17375.0
C0127,Accessories,Headphones,2,7,17250.0
C0238,Accessories,Headphones,2,7,17250.0
C0318,Accessories,Headphones,3,7,17250.0
C0137,Accessories,Keyboard,2,9,17200.0
C0343,Accessories,Webcam,2,5,17150.0
C0014,Accessories,Keyboard,2,9,17100.0
C0261,Accessories,Keyboard,3,9,17100.0
C0170,Accessories,Headphones,2,7,17000.0
C0242,Accessories,Webcam,3,5,16975.0
C0355,Accessories,Keyboard,3,9,16900.0
C0182,Accessories,Headphones,2,7,16875.0
C0072,Accessories,Webcam,2,5,16800.0
C0172,Accessories,Keyboard,3,9,16800.0
C0018,Accessories,Webcam,1,5,16625.0
C0076,Accessories,Webcam,1,5,16625.0
C0092,Accessories,Webcam,2,5,16625.0
C0153,Accessories,Webcam,1,5,16625.0
C0191,Accessories,Webcam,2,5,16625.0
C0205,Accessories,Webcam,1,5,16625.0
C0269,Accessories,Webcam,1,5,16625.0
C0304,Accessories,Webcam,1,5,16625.0
C0324,Accessories,Webcam,1,5,16625.0
C0387,Accessories,Webcam,1,5,16625.0
C0402,Accessories,Webcam,1,5,16625.0
C0420,Accessories,Webcam,1,5,16625.0
C0441,Accessories,Webcam,1,5,16625.0
C0450,Accessories,Webcam,1,5,16625.0
C0049,Accessories,Keyboard,2,9,16600.0
C0322,Accessories,Keyboard,2,9,16600.0
C0031,Accessories,Webcam,2,5,16450.0
C0035,Accessories,Webcam,2,5,16450.0
C0057,Accessories,Webcam,2,5,16450.0
C0183,Accessories,Webcam,2,5,16450.0
C0277,Accessories,Headphones,2,7,16375.0
C0323,Accessories,Headphones,3,7,16375.0
C0470,Accessories,Headphones,2,7,16375.0
C0092,Accessories,Keyboard,3,9,16300.0
C0336,Accessories,Keyboard,3,9,16300.0
C0177,Accessories,Webcam,3,5,16275.0
C0245,Accessories,Webcam,2,5,16275.0
C0408,Accessories,Webcam,2,5,16275.0
C0492,Accessories,Webcam,2,5,16275.0
C0336,Accessories,Headphones,2,7,16250.0
C0156,Accessories,Headphones,2,7,16125.0
C0143,Accessories,Webcam,2,5,16100.0
C0164,Accessories,Webcam,3,5,16100.0
C0466,Accessories,Keyboard,3,9,16100.0
C0050,Accessories,Keyboard,2,8,16000.0
C0089,Accessories,Keyboard,2,8,16000.0
C0118,Accessories,Headphones,4,7,16000.0
C0136,Accessories,Headphones,2,7,16000.0
C0178,Accessories,Headphones,2,7,16000.0
C0463,Accessories,Mouse,6,22,16000.0
C0130,Accessories,Webcam,3,5,15925.0
C0475,Accessories,Webcam,2,5,15925.0
C0409,Accessories,Headphones,2,7,15875.0
C0468,Accessories,Headphones,3,7,15875.0
C0003,Accessories,Webcam,2,5,15750.0
C0025,Accessories,Webcam,1,5,15750.0
C0084,Accessories,Headphones,2,7,15750.0
C0104,Accessories,Webcam,1,5,15750.0
C0116,Accessories,Webcam,2,5,15750.0
C0161,Accessories,Webcam,3,5,15750.0
C0162,Accessories,Webcam,1,5,15750.0
C0174,Accessories,Headphones,3,7,15750.0
C0476,Accessories,Headphones,2,7,15750.0
C0477,Accessories,Webcam,1,5,15750.0
C0335,Accessories,Keyboard,3,8,15700.0
C0098,Accessories,Headphones,2,7,15625.0
C0255,Accessories,Headphones,2,7,15625.0
C0035,Accessories,Keyboard,4,8,15600.0
C0186,Accessories,Webcam,2,5,15400.0
C0338,Accessories,Webcam,2,5,15400.0
C0371,Accessories,Webcam,2,5,15400.0
C0443,Accessories,Webcam,2,5,15400.0
C0105,Accessories,Headphones,2,7,15375.0
C0441,Accessories,Headphones,3,7,15250.0
C0174,Accessories,Webcam,2,5,15225.0
C0227,Accessories,Keyboard,3,8,15200.0
C0264,Accessories,Keyboard,2,8,15200.0
C0119,Accessories,Headphones,2,7,15125.0
C0144,Accessories,Headphones,3,7,15125.0
C0176,Accessories,Keyboard,2,8,15100.0
C0412,Accessories,Keyboard,2,8,15100.0
C0016,Electronics,Monitor,1,1,15000.0
C0033,Electronics,Monitor,1,1,15000.0
C0047,Electronics,Monitor,1,1,15000.0
C0058,Electronics,Monitor,1,1,15000.0
C0088,Accessories,Headphones,2,6,15000.0
C0139,Electronics,Monitor,1,1,15000.0
C0169,Electronics,Monitor,1,1,15000.0
C0206,Electronics,Monitor,1,1,15000.0
C0252,Accessories,Headphones,3,7,15000.0
C0332,Electronics,Monitor,1,1,15000.0
C0365,Electronics,Monitor,1,1,15000.0
C0369,Accessories,Headphones,2,6,15000.0
C0409,Electronics,Monitor,1,1,15000.0
C0423,Accessories,Headphones,2,6,15000.0
C0426,Electronics,Monitor,1,1,15000.0
C0474,Accessories,Keyboard,2,8,14900.0
C0004,Accessories,Webcam,1,5,14875.0
C0030,Accessories,Headphones,2,7,14875.0
C0115,Accessories,Webcam,1,5,14875.0
C0129,Accessories,Webcam,1,5,14875.0
C0153,Accessories,Headphones,2,7,14875.0
C0244,Accessories,Webcam,1,5,14875.0
C0252,Accessories,Webcam,1,5,14875.0
C0253,Accessories,Webcam,1,5,14875.0
C0275,Accessories,Webcam,1,5,14875.0
C0317,Accessories,Webcam,1,5,14875.0
C0394,Accessories,Webcam,1,5,14875.0
C0433,Accessories,Webcam,1,5,14875.0
C0442,Accessories,Webcam,1,5,14875.0
C0063,Accessories,Keyboard,2,8,14800.0
C0399,Accessories,Keyboard,3,8,14800.0
C0038,Accessories,Keyboard,2,8,14700.0
C0043,Accessories,Keyboard,2,8,14700.0
C0012,Accessories,Headphones,2,6,14625.0
C0061,Accessories,Headphones,2,6,14625.0
C0093,Accessories,Headphones,2,6,14625.0
C0179,Accessories,Headphones,2,6,14625.0
C0096,Accessories,Keyboard,2,8,14600.0
C0013,Accessories,Headphones,2,6,14500.0
C0107,Accessories,Headphones,2,6,14500.0
C0195,Accessories,Headphones,2,6,14500.0
C0296,Accessories,Keyboard,2,8,14400.0
C0187,Accessories,Keyboard,3,8,14300.0
C0011,Accessories,Headphones,2,6,14250.0
C0158,Electronics,Monitor,1,1,14250.0
C0172,Accessories,Headphones,2,6,14250.0
C0231,Electronics,Monitor,1,1,14250.0
C0264,Electronics,Monitor,1,1,14250.0
C0322,Electronics,Monitor,1,1,14250.0
C0333,Electronics,Monitor,1,1,14250.0
C0340,Electronics,Monitor,1,1,14250.0
C0348,Electronics,Monitor,1,1,14250.0
C0354,Accessories,Headphones,2,6,14250.0
C0368,Electronics,Monitor,1,1,14250.0
C0419,Accessories,Headphones,2,6,14250.0
C0031,Accessories,Keyboard,3,8,14100.0
C0236,Accessories,Keyboard,3,8,14100.0
C0028,Accessories,Webcam,1,4,14000.0
C0077,Accessories,Webcam,1,4,14000.0
C0078,Accessories,Webcam,1,4,14000.0
C0087,Accessories,Headphones,3,6,14000.0
